FID,image,panoId,EC_id,confidence,col,bottom_row,top_row,FFE_gsv_m,delta_h,distance,sink_dista,camera_h,camera_dem,phi,pano_lat,pano_lon,target_lat,target_lon,target_ele,image_date,edge,is_lowest_,area_m2,STATIC_BFE,Under_fld
476,11038_29.3059226_-94.7973998_0_178.19.jpg,uLsQxM4s9-D_G8FHUR3mQA,11038,0.525879,312,431,390,0.323832896,-0.056795542,71.04457718,-2.3765747,2.319779158,0.380628438,-0.049850269,29.30592257,-94.79739985,29.30528373,-94.79734036,0.323832896,"[2019, 1]",Not_at_edge,Y,1462.719971,12,Y
6176,2195_29.2742661_-94.8268889_0_358.87.jpg,4GNQFrKPunM65NNhpseXvQ,2195,0.601562,409,558,426,0.326096702,-0.245122393,22.21134013,-2.696334561,2.451212168,0.571219094,0.018140314,29.2742661,-94.8268889,29.27446649,-94.82688926,0.326096702,"[2020, 3]",Not_at_edge,Y,281.0100098,11,Y
4676,1877_29.2782334_-94.8345313_0_139.84.jpg,i_cjKrGRmJs4tgUJcl_uJg,1877,0.901855,281,529,408,0.333683571,0.021556112,23.90690925,-2.429344681,2.450900793,0.31212746,-0.071401555,29.2782334,-94.8345313,29.2780789,-94.83435963,0.333683571,"[2021, 4]",Not_at_edge,Y,63.9807014,11,Y
5738,20713_29.2720685_-94.8393983_0_4.87.jpg,bZ9PBUWAeO5mJnV-MDls3A,20713,0.491455,190,492,411,0.33507466,-0.213294812,36.24197534,-2.706669875,2.493375063,0.548369471,-0.134209554,29.2720685,-94.8393983,29.27239508,-94.83941665,0.33507466,"[2021, 4]",Not_at_edge,Y,0,11,Y
7884,2533_29.2671145_-94.8441854_0_142.89.jpg,Jsi0Mmhyjf0ODLqPj416vA,2533,0.415283,509,523,420,0.33574297,-0.354433725,28.35274696,-2.759212206,2.404778481,0.690176695,0.087348859,29.2671145,-94.8441854,29.26689782,-94.84403035,0.33574297,"[2017, 3]",Not_at_edge,Y,377.1480103,11,Y
1544,12976_29.2957099_-94.8089577_0_312.91.jpg,4pLHg7ctSPkJ-majWNhbMQ,12976,0.2854,204,534,427,0.33797629,-0.420000845,27.65977298,-2.872638041,2.452637196,0.757977135,-0.124603419,29.2957099,-94.8089577,29.29585577,-94.80918868,0.33797629,"[2021, 4]",Not_at_edge,Y,391.5280151,12,Y
9442,3005_29.2552717_-94.8708254_0_184.69.jpg,WVAgxtXn7q5mj8noHUUffw,3005,0.465576,572,569,414,0.338028596,0.012580802,19.05280209,-2.43863518,2.451215982,0.325447795,0.130438794,29.2552717,-94.8708254,29.25510366,-94.8708667,0.338028596,"[2020, 2]",Not_at_edge,Y,157.5169983,10,Y
5903,2104_29.2755991_-94.8353191_0_258.99.jpg,KHZOzuq3FelsbBkw-VVwdg,2104,0.869629,358,558,416,0.340436274,-0.039730819,20.4907349,-2.487468036,2.447737217,0.380167093,-0.018140314,29.27559906,-94.83531906,29.27556047,-94.83552527,0.340436274,"[2017, 5]",Not_at_edge,Y,206.9960022,11,Y
10646,5351_29.3044523_-94.7866149_0_357.96.jpg,42_5U8x-ufMxKKJnRiFwXw,5351,0.312744,697,496,408,0.340630179,-0.188457547,33.84351169,-2.583646832,2.395189285,0.529087727,0.215695698,29.3044523,-94.7866149,29.3047527,-94.7865525,0.340630179,"[2019, 10]",Not_at_edge,Y,187.845993,12,Y
6616,22941_29.244824_-94.8766775_0_185.59.jpg,urJXKeL_N1hPBK4Esb-veA,22941,0.25293,655,459,404,0.342406205,-0.26640518,53.83209976,-2.768182591,2.501777411,0.608811385,0.186892952,29.244824,-94.8766775,29.24435784,-94.87683291,0.342406205,"[2020, 2]",Not_at_edge,Y,336.4089966,14,Y
5545,20383_29.2742629_-94.8340801_0_319.73.jpg,UkyCNA9XoDwvJ5RMaV7BFw,20383,0.860352,540,487,407,0.343835088,-0.26918011,36.582556,-2.638988307,2.369808197,0.613015199,0.109116959,29.2742629,-94.8340801,29.27453646,-94.8342907,0.343835088,"[2021, 4]",Not_at_edge,Y,104.9599991,11,Y
8274,26115_29.1797512_-94.9781539_0_116.44.jpg,hcqb7-Xi8qnULS-doPZt0A,26115,0.40332,240,436,398,0.345816758,-0.44440056,76.93824852,-2.777903806,2.333503246,0.790217318,-0.099454002,29.1797512,-94.9781539,29.17950536,-94.97741419,0.345816758,"[2021, 3]",Not_at_edge,Y,184.947998,17,Y
11048,5906_29.3010938_-94.7878106_0_177.93.jpg,2dw3tT8fPau-AEfaAc0S4A,5906,0.388184,552,495,418,0.35040418,-0.425134819,37.55464719,-2.914879482,2.489744663,0.775538999,0.117039288,29.3010938,-94.7878106,29.30075609,-94.78784184,0.35040418,"[2021, 3]",Not_at_edge,Y,490.0780029,11,Y
1113,12281_29.2985856_-94.790006_0_352.38.jpg,Coh8qrVVDJGOtwTAHZ7Ipw,12281,0.365479,235,516,420,0.354744062,-0.387202511,30.46760205,-2.79125,2.404047489,0.741946573,-0.10359743,29.2985856,-94.790006,29.29885282,-94.7900795,0.354744062,"[2019, 8]",Not_at_edge,Y,205.1309967,11,Y
5991,21627_29.2651283_-94.8772697_0_326.10.jpg,-KN1gzGfCHiwC-6v5O52yw,21627,0.85791,417,664,433,0.356120967,0.049017873,12.59732405,-2.460609231,2.509627104,0.307103093,0.023022949,29.2651283,-94.8772697,29.26522407,-94.8773395,0.356120967,"[2020, 2]",Not_at_edge,Y,123.5979996,14,Y
3328,16104_29.2867284_-94.8405709_0_63.84.jpg,6t6FE8krjPeThcB2agC5ZA,16104,0.919922,162,535,400,0.35665343,0.092272638,21.64641315,-2.26882589,2.361098528,0.264380792,-0.15368632,29.2867284,-94.8405709,29.28684032,-94.84038834,0.35665343,"[2019, 8]",Not_at_edge,Y,158.0240021,12,Y
8317,26314_29.1724684_-94.9902318_0_115.38.jpg,Dhzw1fG7CD3YtRbpJtE0Hg,26314,0.461182,144,450,404,0.36276051,-0.581228962,64.12077384,-2.912623873,2.331394911,0.943989473,-0.165589118,29.1724684,-94.9902318,29.17230998,-94.98959784,0.36276051,"[2021, 4]",Not_at_edge,Y,290.019989,16,Y
6559,22770_29.2534553_-94.8665985_0_140.02.jpg,dEOMFCCXak54_vH3D2Kg5Q,22770,0.56543,311,504,422,0.366308107,-0.519258333,35.52346416,-2.970736576,2.451478243,0.88556644,-0.050546252,29.2534553,-94.8665985,29.25322043,-94.86634983,0.366308107,"[2020, 2]",Not_at_edge,Y,0,10,Y
137,10261_29.3198784_-94.771031_0_14.13.jpg,GFc2R_OSz-cB77gJLY3fHQ,10261,0.368652,68,557,435,0.366447539,-0.444535591,24.4188125,-2.89524255,2.450706959,0.810983129,-0.217027018,29.3198784,-94.771031,29.32009861,-94.77102356,0.366447539,"[2021, 4]",Not_at_edge,Y,136.8280029,11,Y
6508,22663_29.2554603_-94.8743822_0_244.45.jpg,q6wQfJLZq-Va2VCwYXnE1w,22663,0.750977,716,569,417,0.37154103,-0.036012327,19.77799538,-2.487081682,2.451069355,0.407553357,0.227979839,29.2554603,-94.8743822,29.25542172,-94.87458087,0.37154103,"[2020, 2]",Not_at_edge,Y,143.7630005,14,Y
5557,20401_29.274259_-94.8293716_0_350.74.jpg,dKVbAyIhluWN8QIT_NyNaQ,20401,0.295898,74,458,397,0.372850833,-0.014581732,48.79144324,-2.462632231,2.448050499,0.387432565,-0.212697636,29.274259,-94.8293716,29.27466872,-94.82955518,0.372850833,"[2020, 3]",Not_at_edge,Y,0,11,Y
6942,23788_29.2166054_-94.9151042_0_64.73.jpg,mbRrR0HIhV3uh5Ws8cK6rA,23788,0.271973,258,490,415,0.373846427,-0.417751839,38.93909628,-2.869073679,2.45132184,0.791598266,-0.087695063,29.2166054,-94.9151042,29.21678262,-94.91475842,0.373846427,"[2020, 2]",Not_at_edge,Y,0,16,Y
899,11946_29.3004588_-94.7829111_0_328.05.jpg,#NAME?,11946,0.912109,588,591,442,0.378364134,-0.422052344,19.59219521,-2.814937075,2.392884731,0.800416478,0.142081883,29.30045879,-94.78291113,29.30062051,-94.78299254,0.378364134,"[2019, 1]",Not_at_edge,Y,181.7579956,11,Y
11041,5898_29.3004588_-94.7829111_0_328.05.jpg,#NAME?,5898,0.912109,588,591,442,0.378364134,-0.422052344,19.59219521,-2.814937075,2.392884731,0.800416478,0.142081883,29.3004588,-94.7829111,29.30062052,-94.78299251,0.378364134,"[2019, 1]",Not_at_edge,Y,181.7579956,11,Y
5129,19654_29.2775378_-94.8369866_0_214.86.jpg,s26Eo5PzqQSjxOkYHegPxg,19654,0.845703,283,505,400,0.379953364,0.06519576,27.77473916,-2.339335242,2.404531002,0.314757604,-0.070012507,29.2775378,-94.8369866,29.27732267,-94.83713316,0.379953364,"[2019, 10]",Not_at_edge,Y,180.7440033,11,Y
5114,19625_29.2779192_-94.8081965_0_65.09.jpg,7Z5vSza4mTohXiAnVnN4tw,19625,0.631836,115,548,419,0.380778579,-0.740972573,22.94581274,-2.596504742,1.855532169,1.121751152,-0.185544791,29.2779192,-94.8081965,29.27803954,-94.80800437,0.380778579,"[2019, 10]",Not_at_edge,Y,148.2619934,-9999,Nodata
1284,12564_29.2972787_-94.806746_0_13.95.jpg,jMWtkDP1HMn3ZxLTSlAzUQ,12564,0.254395,97,441,397,0.384837363,-0.225778272,67.42663347,-2.62977474,2.403996468,0.610615636,-0.197314102,29.2972787,-94.806746,29.29788637,-94.80671398,0.384837363,"[2019, 1]",Not_at_edge,Y,33.8250999,12,Y
4900,19164_29.279032_-94.8371359_0_272.33.jpg,eVczWhRPC1ehu4UV_7db6w,19164,0.669922,151,625,413,0.385579054,0.087068696,13.90284923,-2.317260127,2.404328823,0.298510358,-0.161173286,29.27903202,-94.83713594,29.27901694,-94.83727797,0.385579054,"[2019, 10]",Not_at_edge,Y,181.7189941,11,Y
10896,5686_29.3020922_-94.7767257_0_313.01.jpg,#NAME?,5686,0.483154,487,535,429,0.387029827,-0.506593825,27.51612196,-2.91093743,2.404343605,0.893623652,0.07174864,29.3020922,-94.7767257,29.30227411,-94.77691842,0.387029827,"[2019, 10]",Not_at_edge,Y,115.0839996,11,Y
6343,22367_29.2607948_-94.8475109_0_352.62.jpg,4kCTtkZ4ZM-aeQCXS8ZPnQ,22367,0.381348,421,497,409,0.387888899,-0.155214143,33.07090045,-2.606713605,2.451499462,0.543103042,0.026509505,29.2607948,-94.8475109,29.26109161,-94.84754565,0.387888899,"[2020, 3]",Not_at_edge,Y,183.0220032,12,Y
243,10528_29.3148967_-94.7760092_0_58.47.jpg,S7oZnMAFpEYhRuidR2_d_w,10528,0.464355,567,549,428,0.38800191,-0.317175323,24.24041544,-2.768186504,2.451011181,0.705177233,0.127693544,29.3148967,-94.7760092,29.3149864,-94.77578162,0.38800191,"[2021, 4]",Not_at_edge,Y,0,11,Y
5476,20249_29.2751019_-94.8273227_0_319.59.jpg,H7MsMtewMqXJKY6CPHDFoA,20249,0.927246,293,576,420,0.388113135,-0.047128721,18.68550951,-2.498466535,2.451337814,0.435241856,-0.062718494,29.2751019,-94.8273227,29.27522316,-94.82745628,0.388113135,"[2020, 3]",Not_at_edge,Y,165.7810059,11,Y
8839,27974_29.1391916_-95.0434377_0_323.34.jpg,ZWaHAQneo8GzggIa_My0rQ,27974,0.658203,336,478,409,0.388294758,-0.355128614,42.80545971,-2.806175796,2.451047182,0.743423372,-0.032784159,29.1391916,-95.0434377,29.13949368,-95.04371177,0.388294758,"[2021, 4]",Not_at_edge,Y,176.4080048,15,Y
4987,19363_29.2783491_-94.8374173_0_230.70.jpg,8Zr5QV6owhGHlHbERc-ssQ,19363,0.303711,77,509,400,0.388588519,0.076237563,27.29164062,-2.32798421,2.404221773,0.312350956,-0.210363302,29.2783491,-94.8374173,29.2781568,-94.83759269,0.388588519,"[2019, 10]",Not_at_edge,Y,0,11,Y
1059,12197_29.299374_-94.7780701_0_302.18.jpg,k3XpSuB5mM6Tv-xoy0M5oA,12197,0.763672,427,571,414,0.394862509,-0.827233244,18.4212057,-2.41544335,1.588210106,1.222095754,0.030344503,29.299374,-94.7780701,29.29946674,-94.77822744,0.394862509,"[2021, 3]",Not_at_edge,Y,71.0859985,-9999,Nodata
350,10805_29.3076274_-94.7853387_0_313.00.jpg,GmyVOpWt9Iq3OrXBB9rJrQ,10805,0.255371,505,536,418,0.396183261,-0.17921879,24.74272645,-2.614916822,2.435698032,0.575402051,0.084578476,29.3076274,-94.7853387,29.30779289,-94.78550963,0.396183261,"[2019, 9]",Not_at_edge,Y,267.7600098,12,Y
5425,20130_29.2760198_-94.8397386_0_139.37.jpg,3dWWhq-zOhshWohIf3SrnQ,20130,0.27002,344,500,404,0.401707887,0.04207566,30.31605429,-2.45292208,2.49499774,0.359632227,-0.027903951,29.2760198,-94.8397386,29.27581727,-94.83952893,0.401707887,"[2021, 4]",Not_at_edge,Y,29.7362003,11,Y
5016,19415_29.2782142_-94.8367015_0_212.84.jpg,kn1NQp4Uq46DjzpKMu8ToA,19415,0.555664,99,564,403,0.405366709,0.074044346,18.42104874,-2.2821728,2.356217146,0.331322364,-0.195636227,29.2782142,-94.8367015,29.27805971,-94.83677138,0.405366709,"[2019, 10]",Not_at_edge,Y,103.3349991,11,Y
1411,12764_29.2969907_-94.7859275_0_88.42.jpg,3QW_bEo-QEAt3WyKAZyIjQ,12764,0.491455,549,425,394,0.40958562,-0.37767483,94.4690967,-2.750311387,2.372636557,0.787260449,0.114974113,29.29699069,-94.78592751,29.29691629,-94.78495891,0.40958562,"[2021, 3]",Not_at_edge,Y,124.5630035,11,Y
6295,22296_29.2668145_-94.8316837_0_101.81.jpg,F39YjbIcWHJvCTLFNhpIjw,22296,0.26709,360,711,473,0.417515059,-0.346588083,12.22520079,-2.797643371,2.451055288,0.764103142,-0.016396485,29.2668145,-94.8316837,29.2667937,-94.83156017,0.417515059,"[2021, 4]",Not_at_edge,Y,0,-9999,Nodata
298,10695_29.3091971_-94.7722165_0_149.82.jpg,0ZLxvIdyLlAAZNJ8nSsRwQ,10695,0.267334,431,635,467,0.418017541,-0.615245044,17.326225,-3.03291744,2.417672396,1.033262585,0.03313265,29.3091971,-94.7722165,29.30905944,-94.772132,0.418017541,"[2021, 3]",Not_at_edge,Y,159.9660034,-9999,Nodata
583,11359_29.3091971_-94.7722165_0_149.82.jpg,0ZLxvIdyLlAAZNJ8nSsRwQ,11359,0.267334,431,635,467,0.418017541,-0.615245044,17.326225,-3.03291744,2.417672396,1.033262585,0.03313265,29.30919706,-94.77221649,29.3090594,-94.77213199,0.418017541,"[2021, 3]",Not_at_edge,Y,159.9660034,-9999,Nodata
8373,26606_29.1753275_-94.9855659_0_159.76.jpg,Wwf9N0jWX30hRrPGvQ46eQ,26606,0.288818,540,475,410,0.420104359,-0.379783881,45.02144712,-2.842003358,2.462219477,0.79988824,0.108427442,29.1753275,-94.9855659,29.17493342,-94.98545372,0.420104359,"[2021, 4]",Not_at_edge,Y,868.552002,16,Y
788,11747_29.3022378_-94.7815377_0_43.76.jpg,vdxTMQqkbNXLJk_IMVozzg,11747,0.252197,214,478,408,0.425539929,-0.27491906,41.85151772,-2.726002482,2.451083422,0.700458989,-0.118071501,29.3022378,-94.7815377,29.30253937,-94.78127848,0.425539929,"[2021, 3]",Not_at_edge,Y,318.0759888,11,Y
5707,20656_29.2719745_-94.8768407_0_25.61.jpg,2ewLycoFzjD5lGBHvjRNBw,20656,0.61377,623,463,394,0.42658964,0.126989341,42.74713498,-2.32420876,2.451198101,0.299600299,0.165589118,29.2719745,-94.8768407,29.27229004,-94.87658779,0.42658964,"[2020, 2]",Not_at_edge,Y,202.3090057,14,Y
12424,8424_29.2884749_-94.7997848_0_12.81.jpg,qBbjkDDQwn3R_0tFe-6Wxg,8424,0.771973,261,549,432,0.430916233,-0.436612646,25.17152792,-2.887496988,2.450884342,0.867528878,-0.085617524,29.2884749,-94.7997848,29.28869984,-94.79974917,0.430916233,"[2021, 4]",Not_at_edge,Y,182.029007,10,Y
12455,8480_29.2884749_-94.7997848_0_12.81.jpg,qBbjkDDQwn3R_0tFe-6Wxg,8480,0.771973,261,549,432,0.430916233,-0.436612646,25.17152792,-2.887496988,2.450884342,0.867528878,-0.085617524,29.28847494,-94.79978478,29.28869988,-94.79974915,0.430916233,"[2021, 4]",Not_at_edge,Y,182.029007,10,Y
5875,20994_29.2702921_-94.8405357_0_349.30.jpg,C_nls_OSh1x15c19JguQ-g,20994,0.262207,157,543,421,0.437645924,-0.211021605,24.14198466,-2.662293616,2.451272011,0.648667528,-0.156751627,29.2702921,-94.8405357,29.27049718,-94.84061936,0.437645924,"[2020, 3]",Not_at_edge,Y,192.0350037,11,Y
10240,4766_29.3078991_-94.7843045_0_343.37.jpg,Z4orSSK6vMbpDhcy3V7i0A,4766,0.692871,648,496,407,0.43878855,-0.150429736,33.2419972,-2.554618846,2.40418911,0.589218286,0.18284746,29.3078991,-94.7843045,29.30819728,-94.78434118,0.43878855,"[2019, 9]",Not_at_edge,Y,0,12,Y
5729,20688_29.2717564_-94.8805916_0_80.11.jpg,J_qp_yk6tD-JI4X4DkKOng,20688,0.802734,376,519,399,0.439703957,0.197915736,24.24369127,-2.300662336,2.498578072,0.241788221,-0.004884675,29.2717564,-94.8805916,29.27179502,-94.88034605,0.439703957,"[2020, 2]",Not_at_edge,Y,127.6869965,14,Y
9249,29023_29.1162208_-95.0779316_0_141.54.jpg,DcNYMzzk0_JMPEHqcbVaUQ,29023,0.466064,400,505,414,0.442082193,-0.270411381,31.97145807,-2.721526036,2.451114655,0.712493574,0.011861554,29.1162208,-95.0779316,29.11599282,-95.07773036,0.442082193,"[2021, 4]",Not_at_edge,Y,238.8739929,16,Y
3217,15925_29.287186_-94.8398996_0_79.35.jpg,ji99T0jqB10uaRrAMipMmw,15925,0.614258,244,531,403,0.442759114,0.054599667,23.01459079,-2.349682188,2.404281855,0.388159447,-0.096689803,29.287186,-94.8398996,29.28724389,-94.83967214,0.442759114,"[2019, 10]",Not_at_edge,Y,80.0102997,12,Y
2747,15115_29.2898478_-94.796106_0_283.67.jpg,ePqUG6fPs172X228EIkcQg,15115,0.380127,633,589,444,0.447523523,-0.41340445,20.22463478,-2.864247307,2.450842857,0.860927973,0.172031037,29.28984781,-94.79610605,29.28992065,-94.79629689,0.447523523,"[2021, 4]",Not_at_edge,Y,77.4059982,10,Y
10193,4691_29.3088771_-94.7850263_0_257.88.jpg,WhspX-c4bjMEuUShgY3IeQ,4691,0.776855,635,596,400,0.44770625,0.026458416,15.06885519,-2.195719805,2.222178221,0.421247834,0.173385304,29.3088771,-94.7850263,29.30887191,-94.7851813,0.44770625,"[2019, 10]",Not_at_edge,Y,118.7559967,12,Y
2110,13914_29.2928771_-94.7986466_0_254.11.jpg,5UzY4rZePIbqPMNLK6ySeA,13914,0.272217,261,726,474,0.451698616,-0.367970829,11.58691938,-2.755,2.387029171,0.819669445,-0.085617524,29.29287714,-94.79864665,29.29284003,-94.79875813,0.451698616,"[2021, 4]",Not_at_edge,Y,69.1826019,10,Y
12178,7665_29.2928771_-94.7986466_0_254.11.jpg,5UzY4rZePIbqPMNLK6ySeA,7665,0.272217,261,726,474,0.451698616,-0.367970829,11.58691938,-2.755,2.387029171,0.819669445,-0.085617524,29.2928771,-94.7986466,29.29283999,-94.79875808,0.451698616,"[2021, 4]",Not_at_edge,Y,69.1826019,10,Y
12179,7666_29.2928771_-94.7986466_0_254.11.jpg,5UzY4rZePIbqPMNLK6ySeA,7666,0.272217,261,726,474,0.451698616,-0.367970829,11.58691938,-2.755,2.387029171,0.819669445,-0.085617524,29.29287714,-94.79864665,29.29284003,-94.79875813,0.451698616,"[2021, 4]",Not_at_edge,Y,69.1826019,10,Y
12180,7667_29.2928771_-94.7986466_0_254.11.jpg,5UzY4rZePIbqPMNLK6ySeA,7667,0.272217,261,726,474,0.451698616,-0.367970829,11.58691938,-2.755,2.387029171,0.819669445,-0.085617524,29.29287714,-94.79864665,29.29284003,-94.79875813,0.451698616,"[2021, 4]",Not_at_edge,Y,69.1826019,10,Y
7072,2401_29.2697093_-94.8420099_0_312.54.jpg,EAl9j9nVJqw2L7zKEfU-CA,2401,0.472656,393,574,428,0.452210547,-0.190400374,19.92649429,-2.641784918,2.451384544,0.642610921,0.006280111,29.2697093,-94.8420099,29.26983168,-94.8421601,0.452210547,"[2020, 3]",Not_at_edge,Y,153.9349976,10,Y
4834,19064_29.2793225_-94.8385876_0_227.05.jpg,2gW40Oe02dhtFhAwd5LBWw,19064,0.912598,270,594,406,0.455959892,0.113080058,15.52294586,-2.26755425,2.380634308,0.342879834,-0.079033312,29.2793225,-94.8385876,29.27921928,-94.83869556,0.455959892,"[2020, 3]",Not_at_edge,Y,195.1470032,11,Y
6036,21693_29.2648556_-94.8523608_0_64.92.jpg,UGeDNAb8ZK00fhRKYSqCFA,21693,0.325195,92,506,402,0.456741148,0.000587923,28.54589052,-2.381345289,2.381933212,0.456153225,-0.200666468,29.2648556,-94.8523608,29.26500907,-94.85212493,0.456741148,"[2017, 5]",Not_at_edge,Y,0,13,Y
10507,5140_29.3056324_-94.7748792_0_342.94.jpg,d9Z-3maybNx7imOwFKL68A,5140,0.271729,245,540,420,0.458358463,-0.234024347,24.35635491,-2.639,2.404975653,0.69238281,-0.096344173,29.3056324,-94.7748792,29.3058353,-94.77497547,0.458358463,"[2017, 5]",Not_at_edge,Y,232.3529968,11,Y
1250,12504_29.2978263_-94.8119543_0_163.38.jpg,HLEmy6FAgX8XXyBBAJZQpA,12504,0.886719,184,622,428,0.458362656,0.019451837,15.13981346,-2.490415354,2.509867191,0.438910818,-0.137977004,29.29782628,-94.81195428,29.29770201,-94.8118896,0.458362656,"[2019, 10]",Not_at_edge,Y,66.2562027,12,Y
11489,6491_29.2978263_-94.8119543_0_163.38.jpg,HLEmy6FAgX8XXyBBAJZQpA,6491,0.886719,184,622,428,0.458362656,0.019451837,15.13981346,-2.490415354,2.509867191,0.438910818,-0.137977004,29.2978263,-94.8119543,29.29770203,-94.81188962,0.458362656,"[2019, 10]",Not_at_edge,Y,66.2562027,12,Y
9256,29031_29.1156879_-95.0786552_0_156.31.jpg,HZl7Kq52nxd5eXHzzE7e1Q,29031,0.250244,179,497,415,0.460203372,-0.38093017,36.28166411,-2.8319702,2.45104003,0.841133542,-0.142081883,29.1156879,-95.0786552,29.11540979,-95.0784586,0.460203372,"[2021, 4]",Not_at_edge,Y,217.3099976,16,Y
6200,21997_29.2609025_-94.8748316_0_244.59.jpg,4mLUyJgET0JUsn5j_uHJtg,21997,0.509277,156,531,403,0.463251194,0.10227766,23.19393057,-2.349682188,2.451959848,0.360973534,-0.157432289,29.2609025,-94.8748316,29.26078419,-94.87502843,0.463251194,"[2020, 2]",Not_at_edge,Y,141.7180023,14,Y
5727,2068_29.2762224_-94.8331947_0_273.38.jpg,iOKa5FTvmxLiV8GsNm6_Hg,2068,0.801758,497,546,450,0.463333272,0.023577047,30.39914369,-3.42563312,3.449210167,0.439756225,0.079033312,29.2762224,-94.83319472,29.27626013,-94.83350456,0.463333272,"[2015, 6]",Not_at_edge,Y,0,11,Y
3269,16017_29.2870295_-94.8398043_0_31.30.jpg,qBcSvWEGzqdBDfax9fse9g,16017,0.790039,301,501,395,0.464131027,0.088952147,27.49076684,-2.259803689,2.348755836,0.37517888,-0.05750381,29.2870295,-94.8398043,29.28724848,-94.83967145,0.464131027,"[2019, 10]",Not_at_edge,Y,80.0102997,12,Y
936,11994_29.3004322_-94.7830132_0_12.65.jpg,2SlhOW0XBQdbxl-qvGjRQA,11994,0.854004,311,566,430,0.46735184,-0.323932347,21.41863303,-2.716626582,2.392694235,0.791284186,-0.050546252,29.3004322,-94.7830132,29.30062264,-94.78297585,0.46735184,"[2019, 1]",Not_at_edge,Y,181.7579956,11,Y
4967,19314_29.2786432_-94.8136827_0_328.31.jpg,rg_lA2XSEn2_hLAP45Rt1A,19314,0.635742,547,528,432,0.468484909,-0.487495329,30.18641422,-3.034536745,2.547041416,0.955980238,0.113596781,29.2786432,-94.8136827,29.27888966,-94.81381487,0.468484909,"[2021, 4]",Not_at_edge,Y,0,-9999,Nodata
5735,20705_29.271676_-94.8805499_0_50.23.jpg,R0vZjQBtH531c5Dfrf3ItA,20705,0.417236,363,517,394,0.469533833,0.228973989,23.46368989,-2.193712111,2.4226861,0.240559844,-0.01395496,29.271676,-94.8805499,29.27181368,-94.8803665,0.469533833,"[2020, 2]",Not_at_edge,Y,127.6869965,14,Y
1323,12634_29.2974209_-94.799934_0_267.61.jpg,U6Dn67rSgHXxjwiG2mkGuw,12634,0.319824,587,547,423,0.470820999,-0.233786066,23.69561046,-2.684835871,2.451049805,0.704607064,0.140714119,29.2974209,-94.79993403,29.29744203,-94.80017672,0.470820999,"[2021, 4]",Not_at_edge,Y,209.5460052,11,Y
10130,4522_29.3152803_-94.7688419_0_3.83.jpg,CLiimKb1nS_e8F9Oq-bfYA,4522,0.283936,443,521,420,0.473267586,-0.357003901,28.54591756,-2.746473286,2.389469385,0.830271487,0.041146086,29.3152803,-94.7688419,29.31553634,-94.76881023,0.473267586,"[2019, 8]",Not_at_edge,Y,0,11,Y
5698,20635_29.271991_-94.8766326_0_8.47.jpg,u2gyQuznuBMxeVjfULqYHQ,20635,0.372803,300,477,393,0.474120727,0.179695693,34.69216868,-2.27166048,2.451356173,0.294425034,-0.058199217,29.271991,-94.8766326,29.27230274,-94.87660065,0.474120727,"[2020, 2]",Not_at_edge,Y,202.3090057,14,Y
12256,7920_29.2911876_-94.8074085_0_342.03.jpg,oe7L28l4jxZ07ihp0BbkdQ,7920,0.257324,132,542,420,0.474955497,-0.284032914,24.01359051,-2.624147269,2.340114355,0.75898841,-0.173723771,29.2911876,-94.8074085,29.29137903,-94.80752424,0.474955497,"[2019, 10]",Not_at_edge,Y,115.2740021,11,Y
4528,18526_29.2810033_-94.8266499_0_57.47.jpg,7FgFnXRDfykxf7szkPEN0g,18526,0.484131,456,535,404,0.476006557,0.095794263,22.23569528,-2.355416713,2.451210976,0.380212294,0.050198267,29.2810033,-94.8266499,29.28110255,-94.82645105,0.476006557,"[2020, 3]",Not_at_edge,Y,95.435997,11,Y
6212,22016_29.2609357_-94.845241_0_66.53.jpg,_CLaTQqvAi8nUUU8dMxLLg,22016,0.513672,448,504,413,0.477689689,-0.251831916,32.00207471,-2.69921985,2.447387934,0.729521604,0.045324697,29.2609357,-94.845241,29.26103857,-94.84493335,0.477689689,"[2021, 4]",Not_at_edge,Y,248.1640015,10,Y
3256,15993_29.2874184_-94.8089704_0_103.92.jpg,mLGz3brRY-mVBehwdVCdAQ,15993,0.444092,703,541,423,0.480403499,-0.313608501,25.25954984,-2.718130443,2.404521942,0.794011999,0.219355035,29.2874184,-94.8089704,29.28731676,-94.80873773,0.480403499,"[2019, 10]",Not_at_edge,Y,83.2143021,10,Y
