FID,FID_1,OBJECTID,Parcel_ID,area_m2,image,panoId,EC_id,confidence,col,bottom_row,top_row,FFE_gsv_m,delta_h,distance,sink_dista,camera_h,camera_dem,phi,pano_lat,pano_lon,target_lat,target_lon,image_date,edge,is_lowest_,SFHA_TF,STATIC_BFE,Under_fld
7470,24498,559754,5861-0001-0056-000,164.4389954,24541_29.2040895_-94.9408788_0_12.68.jpg,S7buh5FCQCWu-onK-PL6Zw,24541,0.603027000000000,252,297,192,7.180626979000000,5.116642108000000,27.823090409999999,1.662668576000000,3.453973532000000,2.063984871000000,-0.091502433000000,29.204089499999998,-94.940878799999993,29.204338409999998,-94.940841770000006,2013,Not_at_edge,Y,T,13.000000000000000,N
7471,24502,559758,5861-0001-0058-000,198.7200012,24503_29.204597_-94.9404159_0_188.56.jpg,eGhr9QaLq38MdYTtT_MLHQ,24503,0.834961000000000,350,278,110,6.926787837000000,4.584116919000000,17.321306180000001,1.268752320000000,3.315364599000000,2.342670918000000,-0.023022949000000,29.204597000000000,-94.940415900000005,29.204441970000001,-94.940438349999994,2013,Not_at_edge,Y,T,13.000000000000000,N
7472,24510,559766,5861-0001-0024-000,157.8430023,24511_29.204113_-94.9429054_0_282.68.jpg,Hm54hug-_YhacGH9HnFmlQ,24511,0.473633000000000,706,275,138,7.053238525000000,5.041090860000000,21.764565269999999,1.600301399000000,3.440789461000000,2.012147665000000,0.221016173000000,29.204113000000000,-94.942905400000001,29.204197050000001,-94.943107670000003,2013,Not_at_edge,Y,T,14.000000000000000,N
7473,24522,559778,5861-0001-0050-000,146.1369934,24523_29.2041697_-94.9409743_0_258.14.jpg,D65nuzTXNJMH8Q9vIu31Sw,24523,0.441650000000000,80,313,194,6.755696508000000,4.641606781000000,24.989324629999999,1.194119188000000,3.447487593000000,2.114089727000000,-0.208693907000000,29.204169700000001,-94.940974299999993,29.204078660000000,-94.941209380000004,2013,Not_at_edge,Y,T,13.000000000000000,N
7474,24526,559782,5560-0003-0001-001,63.9169006,24527_29.2037642_-94.9457275_0_348.69.jpg,6VTvUQwJyGojX9f_OKgmDw,24527,0.513672000000000,152,386,251,5.230450956000000,3.515707938000000,21.830272019999999,-0.030077966000000,3.545785904000000,1.714743018000000,-0.160493440000000,29.203764199999998,-94.945727500000004,29.203948680000000,-94.945806140000002,2013,Not_at_edge,Y,T,14.000000000000000,N
7475,24527,559783,5861-0001-0040-000,192.8200073,24528_29.2041835_-94.9421959_0_232.11.jpg,xQXFZygZTAgZ8OYYr683Ug,24528,0.532227000000000,369,358,215,5.794633189000000,3.747420111000000,20.345218819999999,0.369088927000000,3.378331184000000,2.047213078000000,-0.010466249000000,29.204183499999999,-94.942195900000002,29.204069260000001,-94.942359650000000,2013,Not_at_edge,Y,T,13.000000000000000,N
7476,24530,559786,5560-0001-0048-000,147.8560028,24531_29.203861_-94.9476104_0_64.18.jpg,vZ_gUNrlp9s_wgheBd1_gA,24531,0.462158000000000,458,595,436,2.187195796000000,0.695839304000000,18.207462970000002,-2.689752680000000,3.385591984000000,1.491356492000000,0.052285994000000,29.203860960000000,-94.947610440000005,29.203924680000000,-94.947437870000002,2013,Not_at_edge,Y,T,14.000000000000000,Y
7477,24542,559798,5560-0003-0114-001,62.4314003,24543_29.2037016_-94.9439392_0_63.80.jpg,MbbZd57XHBpv_4WLl344Ww,24543,0.738281000000000,595,569,438,2.374252945000000,0.571996122000000,22.447098440000001,-2.866793484000000,3.438789606000000,1.802256823000000,0.146182471000000,29.203701599999999,-94.943939200000003,29.203763590000001,-94.943719450000003,2013,Not_at_edge,Y,T,14.000000000000000,Y
7478,24566,559822,5859-0000-0009-000,164.2539978,24557_29.2034657_-94.9400371_0_284.99.jpg,Z0RYOEHwheVYZFO1LZDGvw,24557,0.333252000000000,373,531,334,3.642040832000000,1.937335474000000,14.693393800000001,-1.517374056000000,3.454709530000000,1.704705358000000,-0.007326672000000,29.203465699999999,-94.940037099999998,29.203499050000001,-94.940183329999996,2013,Not_at_edge,Y,T,13.000000000000000,Y
7479,24592,559848,5859-0000-0025-000,162.9060059,24582_29.203123_-94.9412244_0_299.21.jpg,sHvjMlzVJhWwP9-jTmI3Hw,24582,0.845215000000000,136,351,185,5.677736673000000,3.842912469000000,17.783732290000000,0.391328130000000,3.451584339000000,1.834824204000000,-0.170676133000000,29.203123000000001,-94.941224399999996,29.203176379999999,-94.941396850000004,2013,Not_at_edge,Y,T,13.000000000000000,N
7480,24612,559868,5859-0000-0027-000,179.7680054,24613_29.2029925_-94.9411534_0_239.58.jpg,W7WrpkHqKqz9sx-eSG0Ssg,24613,0.623535000000000,316,305,160,6.397187242000000,4.537161240000000,20.085428730000000,1.092005858000000,3.445155382000000,1.860026002000000,-0.046717757000000,29.202992490000000,-94.941153360000001,29.202893540000002,-94.941326390000000,2013,Not_at_edge,Y,T,13.000000000000000,N
7481,24624,559880,5859-0000-0039-000,169.0829926,24625_29.2026758_-94.9421402_0_56.60.jpg,9hwq8v2oVGJF_QSQo1QGYQ,24625,0.769043000000000,701,278,150,7.002577688000000,5.130673196000000,23.279242589999999,1.681086328000000,3.449586868000000,1.871904492000000,0.218024727000000,29.202675790000001,-94.942140199999997,29.202750739999999,-94.941916579999997,2013,Not_at_edge,Y,T,13.000000000000000,N
7482,24260,559516,5860-0001-0023-000,219.1600037,24261_29.206863_-94.9298283_0_212.42.jpg,iQhbXj_3z7YQhs9rIanMwA,24261,0.701172000000000,588,321,221,6.712273304000000,4.725431149000000,29.385425300000001,1.278899376000000,3.446531773000000,1.986842155000000,0.141398067000000,29.206862970000000,-94.929828319999999,29.206661440000001,-94.930024660000001,2013,Not_at_edge,Y,T,18.000000000000000,N
7483,24392,559648,5857-0012-0002-000,323.6759949,24393_29.2054614_-94.9321576_0_61.12.jpg,E9wyKs8M3ZV8_l9HrCAy-A,24393,0.437744000000000,402,494,388,3.323676579000000,1.328554266000000,27.447492510000000,-2.106606132000000,3.435160398000000,1.995122313000000,0.012559726000000,29.205461400000001,-94.932157599999996,29.205578270000000,-94.931908759999999,2013,Not_at_edge,Y,T,17.000000000000000,Y
7484,24407,559663,5857-0011-0012-000,251.7220001,24408_29.2055336_-94.9323504_0_228.94.jpg,NaaFgC1NihPz1KqckO2Rjg,24408,0.263184000000000,615,333,154,5.924383216000000,3.996408157000000,16.464142330000001,0.567041807000000,3.429366350000000,1.927975059000000,0.160493440000000,29.205533599999999,-94.932350400000004,29.205455180000001,-94.932494190000000,2013,Not_at_edge,Y,T,17.000000000000000,N
7485,24420,559676,5857-0011-0013-000,210.3789978,24421_29.2054445_-94.9322683_0_213.32.jpg,Y8UQED6F5nCykXSH-HlBDw,24421,0.262695000000000,239,528,355,3.640389015000000,1.747464945000000,16.804987059999998,-1.691669653000000,3.439134598000000,1.892924070000000,-0.100835532000000,29.205444499999999,-94.932268300000004,29.205310069999999,-94.932348210000001,2013,Not_at_edge,Y,T,18.000000000000000,Y
7486,24690,559946,5859-0000-0096-000,196.1660004,24680_29.2016122_-94.9392366_0_106.41.jpg,S16elD1DYkrjIas7fa6-cQ,24680,0.729492000000000,120,492,397,2.876201044000000,1.113853107000000,31.465825490000000,-2.332337250000000,3.446190357000000,1.762347937000000,-0.181497782000000,29.201612200000000,-94.939236600000001,29.201582470000002,-94.938914819999994,2013,Not_at_edge,Y,T,17.000000000000000,Y
7487,24723,559979,5859-0000-0094-000,285.2139893,24724_29.2013809_-94.9391872_0_203.12.jpg,S_H6zERGh_qIts_qnJWhWg,24724,0.639648000000000,538,488,390,3.299833957000000,1.323645536000000,29.856742510000000,-2.154293831000000,3.477939367000000,1.976188421000000,0.107048098000000,29.201380940000000,-94.939187180000005,29.201145919999998,-94.939337210000005,2013,Not_at_edge,Y,T,18.000000000000000,Y
7488,24743,559999,5859-0000-0078-000,279.0830078,24744_29.2008369_-94.9399235_0_124.69.jpg,33-9vQtBzqiHacUyxDxSeg,24744,0.353027000000000,541,576,389,3.037213745000000,1.354294243000000,15.735642750000000,-2.095479545000000,3.449773788000000,1.682919502000000,0.109806372000000,29.200836910000000,-94.939923480000004,29.200743809999999,-94.939801329999995,2013,Not_at_edge,Y,T,19.000000000000000,Y
7489,24757,560013,5859-0000-0062-000,243.2189941,24770_29.2003751_-94.9410603_0_56.68.jpg,i-GD1UDnu1cHp_GegtpGLQ,24770,0.477051000000000,199,298,220,7.489877216000000,5.680490009000000,37.607209560000001,2.238212816000000,3.442277193000000,1.809387207000000,-0.128379908000000,29.200375099999999,-94.941060300000004,29.200596239999999,-94.940767019999996,2013,Not_at_edge,Y,T,17.000000000000000,N
7490,24806,560062,5560-0003-0092-002,144.9290009,24810_29.2002356_-94.9415392_0_191.01.jpg,mFfnV2_CrbDIHbCNCDBsNw,24810,0.693359000000000,535,596,479,2.265027217000000,-0.234424182000000,25.003541009999999,-3.678289004000000,3.443864822000000,2.499451399000000,0.105323344000000,29.200235639999999,-94.941539230000004,29.200019959999999,-94.941614590000000,2013,Not_at_edge,Y,T,17.000000000000000,Y
7491,24821,560077,5863-0001-0041-000,181.1609955,4280_29.1999169_-94.9457249_0_96.96.jpg,qX-SAwpxpzRAFcTXJG8nMA,4280,0.414307000000000,730,469,366,2.851935897000000,0.777422223000000,29.056186029999999,-1.675243821000000,2.452666044000000,2.074513674000000,0.236899944000000,29.199916900000002,-94.945724900000002,29.199824950000000,-94.945445109999994,2021,Not_at_edge,Y,T,15.000000000000000,Y
7492,24881,560137,5560-0003-0033-002,221.2949982,24870_29.1993889_-94.943176_0_127.08.jpg,YeBtTRvIzU81cyP6EYYFmw,24870,0.821777000000000,96,204,65,6.934966718000000,5.086812173000000,21.499742560000001,2.647818719000000,2.438993454000000,1.848154545000000,-0.197649542000000,29.199388870000000,-94.943175949999997,29.199304580000000,-94.942976840000000,2020,Not_at_edge,Y,T,17.000000000000000,N
7493,24911,560167,5560-0001-0082-000,111.1119995,24900_29.1990289_-94.9439438_0_126.61.jpg,c9W7JP-TysLX9hLVa3DxAg,24900,0.596680000000000,679,156,35,8.202447352000000,6.276208458000000,24.547157530000000,3.825125990000000,2.451082468000000,1.926238894000000,0.203010926000000,29.199028909999999,-94.943943759999996,29.198863700000000,-94.943775660000000,2021,Not_at_edge,Y,T,17.000000000000000,N
7494,25002,560258,5863-0001-0026-000,286.4679871,25018_29.1977998_-94.9457872_0_67.39.jpg,xvlvKdaUw-XFoJh5C51D-Q,25018,0.282959000000000,204,457,381,3.486666643000000,1.492004477000000,38.077294299999998,-1.950913824000000,3.442918301000000,1.994662166000000,-0.124603419000000,29.197799799999999,-94.945787199999998,29.197970260000002,-94.945447270000003,2013,Not_at_edge,Y,T,17.000000000000000,Y
7495,25802,561058,4188-0013-0022-000,140.4239960,25803_29.1863127_-94.9736105_0_158.61.jpg,UDeB9J9i357qHaoYq7QK-Q,25803,0.947266000000000,50,343,191,5.741599618000000,3.830033718000000,19.652422099999999,0.534211336000000,3.295822382000000,1.911565900000000,-0.228972656000000,29.186312690000001,-94.973610460000003,29.186166579999998,-94.973495990000004,2013,Not_at_edge,Y,T,13.000000000000000,N
7496,25827,561083,4188-0013-0016-000,139.3549957,25828_29.1856598_-94.9735011_0_323.57.jpg,YCLnQWbF2998Wl5Gi2yiMQ,25828,0.937012000000000,647,624,456,2.278318613000000,0.511338442000000,17.712418300000000,-2.917364151000000,3.428702593000000,1.766980171000000,0.181835264000000,29.185659800000000,-94.973501099999993,29.185803419999999,-94.973580960000007,2013,Not_at_edge,Y,T,13.000000000000000,Y
7497,25838,561094,4188-0013-0006-000,154.1260071,25839_29.1855083_-94.9725623_0_309.78.jpg,zkQrDR9xbgFm1ugOKaSKhg,25839,0.704102000000000,626,386,232,5.327295741000000,3.283813437000000,19.160590190000001,-0.026366989000000,3.310180426000000,2.043482304000000,0.167963908000000,29.185508299999999,-94.972562300000007,29.185639559999998,-94.972690490000005,2013,Not_at_edge,Y,T,13.000000000000000,N
7498,25851,561107,4188-0014-0020-000,230.3059998,25852_29.1858693_-94.9719589_0_139.25.jpg,srsAuOHv8Qfi21WkCrX87g,25852,0.931152000000000,698,593,433,2.720452383000000,0.697346046000000,18.616626490000002,-2.651692555000000,3.349038601000000,2.023106337000000,0.216361379000000,29.185869300000000,-94.971958900000004,29.185721489999999,-94.971868000000001,2013,Not_at_edge,Y,T,14.000000000000000,Y
7499,25861,561117,4188-0013-0013-000,131.3659973,25862_29.1852156_-94.9741945_0_323.16.jpg,RbP70RD5Yqj4Ep4mPXJ6DQ,25862,0.890625000000000,63,392,238,5.282037987000000,3.332408680000000,19.357596699999998,-0.118633734000000,3.451042414000000,1.949629307000000,-0.220019485000000,29.185215599999999,-94.974194499999996,29.185329150000001,-94.974345709999994,2013,Not_at_edge,Y,T,13.000000000000000,N
7500,25864,561120,4188-0013-0004-000,121.3779984,25865_29.1851938_-94.9730716_0_294.70.jpg,05q669CnVhj76fhxxSZVrA,25865,0.361572000000000,669,397,227,5.333949130000000,3.282219451000000,17.346090879999998,-0.166197497000000,3.448416948000000,2.051729679000000,0.196307511000000,29.185193800000000,-94.973071599999997,29.185285669999999,-94.973215980000006,2013,Not_at_edge,Y,T,13.000000000000000,N
7501,25869,561125,4188-0014-0018-000,110.5080032,25870_29.1850908_-94.9720411_0_339.32.jpg,GBZJXrV58EYecEtg-yuokQ,25870,0.939453000000000,444,408,244,5.063835111000000,2.861678806000000,17.754587120000000,-0.309449944000000,3.171128750000000,2.202156305000000,0.041842625000000,29.185090800000001,-94.972041099999998,29.185242899999999,-94.972098360000004,2013,Not_at_edge,Y,T,14.000000000000000,N
7502,25875,561131,4188-0004-0011-000,133.8739929,25866_29.1854351_-94.9750269_0_176.86.jpg,7R_Pe7PSGiUxw82WTPkpag,25866,0.555176000000000,725,495,419,2.527197725000000,0.605107075000000,38.843030880000001,-2.952732795000000,3.557839870000000,1.922090650000000,0.234260529000000,29.185435080000001,-94.975026869999994,29.185090259999999,-94.975098149999994,2013,Not_at_edge,Y,T,13.000000000000000,Y
7503,25891,561147,4188-0004-0008-000,106.8860016,25892_29.1847885_-94.974908_0_324.03.jpg,13oX35Xq5VCpzDygEigT-g,25892,0.457520000000000,401,405,245,5.103236024000000,3.220011656000000,18.070999459999999,-0.277388628000000,3.497400284000000,1.883224368000000,0.012210374000000,29.184788500000000,-94.974907999999999,29.184921610000000,-94.975015279999994,2013,Not_at_edge,Y,T,13.000000000000000,N
7504,25896,561152,4188-0014-0016-000,116.7330017,25897_29.1847533_-94.9725779_0_339.47.jpg,14zjuaVTyI2VVyN10rJuGw,25897,0.944336000000000,343,393,227,5.447852468000000,3.261223888000000,17.532507890000002,-0.110062504000000,3.371286392000000,2.186628580000000,-0.028601134000000,29.184753300000001,-94.972577900000005,29.184899789999999,-94.972645920000005,2013,Not_at_edge,Y,T,14.000000000000000,N
7505,25897,561153,4188-0013-0001-000,136.0579987,25898_29.1847445_-94.9738108_0_338.90.jpg,l2LoVx2umuuW1lYbRK60wQ,25898,0.365479000000000,43,593,446,2.458365143000000,0.523056687000000,20.341494510000000,-2.899998485000000,3.423055172000000,1.935308456000000,-0.233270281000000,29.184744500000001,-94.973810799999995,29.184895810000000,-94.973929150000004,2013,Not_at_edge,Y,T,13.000000000000000,Y
7506,25898,561154,4188-0014-0024-000,184.5059967,25899_29.1850859_-94.9732531_0_159.64.jpg,Ilmg7baJWgczvW7rVYMT6Q,25899,0.772949000000000,155,310,167,6.555369463000000,4.500733461000000,20.746147040000000,1.057884540000000,3.442848921000000,2.054636002000000,-0.158112804000000,29.185085900000001,-94.973253099999994,29.184922860000000,-94.973148330000001,2013,Not_at_edge,Y,T,14.000000000000000,N
7507,25900,561156,4188-0004-0007-000,140.4700012,25901_29.1846243_-94.9751767_0_339.03.jpg,ud2NuUfndB3tWQeuLexGpQ,25901,0.895996000000000,372,378,238,5.497398478000000,3.573653323000000,20.780749369999999,0.086994273000000,3.486659050000000,1.923745155000000,-0.008373217000000,29.184624299999999,-94.975176700000006,29.184798799999999,-94.975254829999997,2013,Not_at_edge,Y,T,13.000000000000000,N
7508,25907,561163,4188-0014-0008-000,147.4369965,25908_29.1849265_-94.9723237_0_128.98.jpg,atP80qMaNaBBW9_p_NkKFw,25908,0.558105000000000,375,581,426,3.057074696000000,0.839766890000000,18.891279229999999,-2.596816867000000,3.436583757000000,2.217307806000000,-0.005931254000000,29.184926500000000,-94.972323700000004,29.184820070000001,-94.972171990000007,2013,Not_at_edge,Y,T,14.000000000000000,Y
7509,25912,561168,4188-0004-0006-000,135.9640045,25913_29.1844646_-94.9754358_0_339.44.jpg,FaxFHcRlJ61ngmxbyPBRSw,25913,0.786133000000000,636,381,222,5.449066323000000,3.532658976000000,18.579864220000001,0.025537890000000,3.507121086000000,1.916407347000000,0.174738929000000,29.184464599999998,-94.975435800000000,29.184629399999999,-94.975470770000001,2013,Not_at_edge,Y,T,13.000000000000000,N
7510,25917,561173,4188-0014-0009-000,137.1260071,25918_29.1848066_-94.9724912_0_158.86.jpg,81cgXWtc-kK7-oBijjFa6g,25918,0.401123000000000,394,384,190,5.627999299000000,3.430648559000000,14.919431769999999,-0.010409600000000,3.441058159000000,2.197350740000000,0.007326672000000,29.184806600000002,-94.972491199999993,29.184680700000001,-94.972436930000001,2013,Not_at_edge,Y,T,14.000000000000000,N
7511,25924,561180,4188-0004-0005-000,164.6239929,25925_29.184354_-94.9756169_0_309.07.jpg,rDH8DCmXvMef-Mj7rJe93Q,25925,0.884766000000000,404,279,94,6.517778608000000,4.593486997000000,15.727008500000000,1.152162048000000,3.441324949000000,1.924291611000000,0.013954960000000,29.184353999999999,-94.975616900000006,29.184444960000000,-94.975740999999999,2013,Not_at_edge,Y,T,13.000000000000000,N
